Kod;Nazwa;MIESIAC;Rodzaj ;Cena_i_wska�niki;Rok;Wartosc;Jednostka_miary;Atrybut
200000;DOLNOSLASKIE;maj;wizyta u lekarza specjalisty;cena;2016;102,35;zł;
200000;DOLNOSLASKIE;maj;wizyta u lekarza specjalisty;cena;2017;105,88;zł;
200000;DOLNOSLASKIE;maj;wizyta u lekarza specjalisty;cena;2018;107,65;zł;
200000;DOLNOSLASKIE;maj;wizyta u lekarza specjalisty;cena;2019;114,71;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2013;5,4;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2014;5,38;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2015;4,8;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2016;4,15;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2017;4,53;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2018;5,08;zł;
200000;DOLNOSLASKIE;maj;olej napędowy - za 1l;cena;2019;5,26;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2006;0,3;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2007;0,33;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2008;0,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2009;0,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2010;0,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2011;0,45;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2012;0,43;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2013;0,41;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2014;0,41;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2015;0,42;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2016;0,42;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2017;0,41;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2018;0,43;zł;
400000;KUJAWSKO_POMORSKIE;maj;bułka pszenna - za 50g;cena;2019;0,47;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2006;5,25;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,12;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,28;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2009;6,72;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2010;6,36;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,2;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,45;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2013;7,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,66;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2016;7,34;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2017;7,27;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2018;7,27;zł;
400000;KUJAWSKO_POMORSKIE;maj;kurczęta patroszone - za 1kg;cena;2019;8,32;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;11,8;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;11,66;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;13,03;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2009;13,26;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2010;13,61;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2011;14,7;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2012;15,66;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2013;16,67;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2014;17,65;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2015;17,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2016;16,82;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2017;;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2018;;zł;
400000;KUJAWSKO_POMORSKIE;maj;kiełbasa wędzona - za 1kg;cena;2019;;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2006;2,45;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2007;2,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2008;2,91;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2009;2,67;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2010;2,49;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2011;2,68;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2012;2,75;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2013;2,76;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2014;2,89;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2015;2,95;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2016;2,69;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2017;2,83;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2018;2,83;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2019;2,78;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2006;1,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2007;1,56;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2008;1,97;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2009;2,05;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2010;2,02;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2011;1,9;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2012;2,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;2,33;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2014;2,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2015;2,29;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2016;2,29;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2017;2,35;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2018;2,43;zł;
400000;KUJAWSKO_POMORSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2019;2,47;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;29,58;zł;
400000;KUJAWSKO_POMORSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;29,3;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;172,77;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;168,85;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;169,92;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;168,23;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;181,61;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;185,61;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;197,23;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;200,77;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;201,15;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;198,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;204,77;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;197,92;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;196,8;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;196,83;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;149,15;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;155,77;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;169,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;172,01;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;175,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;169,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;177,77;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;182,78;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;188,69;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;190,23;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;190,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;202,23;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;200,38;zł;
400000;KUJAWSKO_POMORSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;205,07;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2006;48,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2007;52,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2008;56,15;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2009;61,54;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2010;68,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2011;72,31;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2012;76,92;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2013;76,92;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2014;88,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2015;91,54;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2016;93,85;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2017;106,92;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2018;113,85;zł;
400000;KUJAWSKO_POMORSKIE;maj;wizyta u lekarza specjalisty;cena;2019;118,46;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2013;5,39;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2014;5,35;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2015;4,76;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2016;4,14;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2017;4,47;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2018;5,02;zł;
400000;KUJAWSKO_POMORSKIE;maj;olej napędowy - za 1l;cena;2019;5,22;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2006;0,26;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2007;0,31;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2008;0,36;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2009;0,39;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2010;0,39;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2011;0,45;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2012;0,44;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2013;0,44;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2014;0,42;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2015;0,42;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2016;0,43;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2017;0,44;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2018;0,44;zł;
600000;LUBELSKIE;maj;bułka pszenna - za 50g;cena;2019;0,5;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2006;5,4;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,13;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,1;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2009;6,95;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2010;6,43;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,41;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,72;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2013;8,2;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,6;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,94;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2016;7,08;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2017;6,75;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2018;6,95;zł;
600000;LUBELSKIE;maj;kurczęta patroszone - za 1kg;cena;2019;7,92;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;11,96;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;11,18;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;12,02;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2009;14,06;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2010;13,54;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2011;13,34;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2012;13,93;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2013;14,48;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2014;14,63;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2015;14,85;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2016;13,65;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2017;;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2018;;zł;
600000;LUBELSKIE;maj;kiełbasa wędzona - za 1kg;cena;2019;;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2006;2,47;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2007;2,49;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2008;2,9;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2009;2,73;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2010;2,69;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2011;2,69;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2012;2,68;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2013;2,6;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2014;2,85;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2015;2,85;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2016;2,76;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2017;2,91;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2018;2,98;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2019;2,78;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2006;1,63;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2007;1,68;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2008;2,16;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2009;2,13;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2010;2,14;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2011;2,36;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2012;2,47;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;2,48;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2014;2,59;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2015;2,45;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2016;2,38;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2017;2,38;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2018;2,58;zł;
600000;LUBELSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2019;2,5;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;30,03;zł;
600000;LUBELSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;29,91;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;148,61;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;157,46;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;161,57;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;159,92;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;157,08;zł;
600000;LUBELSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;167,99;zł;
